Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Hippocampus_guttulatus,0.0693172757782291,1.1581,0.66953,0.020321,29.2549,4.191,8563,0.0378810110862367,1.15850993909646,0.659600190125823,0.0208165101120221,29.0892626310856,4.42048281542391,11410.2276438797,0,3,1500,46.5424902,0,
Ictalurus_punctatus,1.46368083508774,0.65076,0.99445,0.053804,50.9177,0.1226,9988,0.569716603402408,0.543010351858387,0.996213960281718,0.0517542153604306,59.0127476801717,0.0795901558989678,12964.9217224621,0,6,3000,11345.1406427,0,
Istigobius_decoratus,0.0990390113098855,2.0409,0.9,0.02,36.0526,0.09169,787.8,0.0961931735623544,2.02959258748863,0.9,0.0201903868900482,38.6338802566245,0.0855309911388797,791.004458769164,1,1,475,12.3992436,0,
Istigobius_goldmanni,0.111732566122099,0.859640979778692,0.9,0.0202318859719548,42.7821914534119,0.115472319385592,69.1577364197238,0.111732566122085,0.859641001854445,0.9,0.0202318867012936,42.7821887944026,0.115472341107855,69.1577378088656,1,1,295,9.7398344,0,
Karalla_daura,0.0142018686841154,3.3794,0.99182,0.023514,27.7345,0.006216,912.6,0.00623356172133341,3.46041821706302,0.988894237577623,0.0206407698654513,19.283134984199,0.00925230382573448,1207.33377822236,0,5,2500,34966.8620958,0,
Lates_stappersii,0.00457057044933768,4.8246,0.86112,0.018776,16.1852,0.4983,58320,0.00449068706044072,4.82403355296384,0.865316201587898,0.0190320644629237,16.6802226236881,0.476867692456631,56178.4822295746,0,1,500,14.3827324,0,
Latridopsis_ciliaris,0.04181866918412,8.1348,0.74962,0.024999,21.8069,0.6824,923000,0.0415630469131761,8.12475124165215,0.750150327557858,0.0251493492340944,21.9709737055502,0.681728051004449,913005.482394345,0,2,1000,54.7501262,0,
Leiognathus_brevirostris,0.0224207936595288,3.3934,0.98028,0.022491,25.3677,0.01586,1076,0.00806606002683649,1.47468270574782,0.984257802460663,0.022491,21.1191515964536,0.0173050232694385,1221.40073094766,0,6,3000,15312.5548439,0,
Lutjanus_adetii,0.00826162035880493,3.9886,0.85,0.025537,16.4137,0.1787,202900,0.00611741631250582,3.97976333201131,0.85,0.0251698986723527,16.6556827744726,0.175504309934596,215287.233109652,0,2,1000,37.9299222,0,
Menticirrhus_americanus,0.201889503350772,4.6441,0.8664,0.022081,18.5397,0.1627,28380,0.189124634564197,4.48199516099139,0.883611016650824,0.0205216768677871,21.2545500998681,0.122661254695411,25732.2546730174,0,12,6000,295.3323865,0,
Menticirrhus_saxatilis,0.113126493201506,3.807,0.85457,0.019465,27.7333,0.1367,93720,0.110777335115073,3.83591075029236,0.843298614689055,0.0201871626115941,25.7058026539021,0.159773516387514,109084.090258046,0,3,1500,53.4264808,0,
Nannatherina_balstoni,0.182717680922592,0.65242,0.97259,0.021888,46.8781,0.02485,159.7,0.125551443524313,0.890908903043148,0.955372301477823,0.0227741607914579,30.3986500099048,0.0430548662103663,292.94282891316,0,4,2000,70.697175,0,
Nuchequula_blochii,0.0298714450281513,2.1047,0.95855,0.021847,37.2153,0.03294,322.4,0.00687815639699499,1.17394842858327,0.937509235507923,0.0207872690989529,20.5647394494225,0.0743187433747067,712.609612968038,0,9,4500,131.4078334,0,
Pangasius_pangasius,0.103219113063313,7.4796,0.45667,0.02387,118.7696,0.3836,1236000,0.091681335813567,7.41434245394992,0.45667,0.02387,104.677634726767,0.436592424382747,1559420.33608424,1,8,3878,337.9061194,0,
Parailia_pellucida,0.0422538463660785,1.0162,0.92075,0.022,14.9276,0.06029,360.9,0.0100572027573229,0.998206659808457,0.919911801972758,0.022,14.7988039010136,0.0608102000229914,459.643100195784,0,5,2500,91.291282,0,
Paralabrax_auroguttatus,0.202333668927758,9.4326,0.68048,0.027293,16.0721,0.2534,1102000,0.0283714021425285,8.86129425548927,0.70494338543972,0.0212434962305306,18.6679592269304,0.174398699625717,883250.244469798,0,5,2500,146.6798805,0,
Paralabrax_clathratus,0.0294602279363628,8.7827,0.51524,0.023978,17.7993,0.3446,1088000,0.0293563163179579,8.62983855592407,0.520759406893113,0.023978,17.8018714658846,0.34342702723581,1099932.18939868,0,2,1000,31.3174155,0,
Pellona_harroweri,0.0541234398744486,1.9953,0.97182,0.01885,7.568,0.03584,1110,0.0446137103355642,3.2935489495712,0.973903692120442,0.0171197861002281,8.66496946093639,0.0277270184466248,935.542193669456,0,8,4000,112.2522029,0,
Pennahia_argentata,0.158865138913275,3.971,0.61825,0.022481,171.1026,0.09086,17640,0.0904245130127938,4.68816238620876,0.516648473235136,0.0319770034895625,59.3580361144196,0.370837166943883,49413.2545919656,0,23,11500,453.7842244,0,
Perna_viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,Maximum execution time exceeded
Plectropomus_leopardus,0.0140017243610635,10.7039,0.99341,0.018967,14.3,0.003428,13320,0.0129208879259115,10.4180075076286,0.993485484268272,0.0181195207325089,14.5399261739033,0.00329133893441888,13499.7316080864,0,2,1000,35.0853207,0,
Plectropomus_maculatus,0.277496366601573,14.5852,0.95298,0.018167,15.5625,0.01822,34840,0.0746954437192267,14.3987373975789,0.956553414601321,0.0191634044230961,17.0192538791935,0.0165124579803993,32722.01409293,0,6,3000,167.905126,0,
Plectropomus_pessuliferus,0.121348558952965,8.1543,0.9677,0.016366,14.1452,0.003795,426800,0.116568762266479,8.14437366275219,0.959002807335323,0.016586417258024,13.2534941988521,0.00526425006818139,566881.826240286,0,3,1500,85.6469426,0,
Pomadasys_argyreus,0.0679531655133164,4.1776,0.99169,0.020459,3.9749,0.001265,1570,0.0549429441955204,8.51700127416854,0.993860330673888,0.020459,5.09704124818687,0.000743724115760371,999.447284501106,0,6,3000,83.2564062,0,
Pristipomoides_auricilla,0.124418380211236,4.22,0.8096,0.029604,230.0428,0.03692,64650,0.0934307453471645,4.38200460585256,0.783664686174854,0.0272374185026707,271.169339973019,0.0331589649769502,71428.7657452259,0,6,3000,173.5174457,0,
Pristipomoides_flavipinnis,0.099343201482488,10.0864,0.91045,0.03323,22.8799,0.05486,216300,0.0161678789888916,11.8571187110087,0.896218288617464,0.0306292457530625,23.7606878431321,0.0534109395266252,222843.499720326,0,4,2000,65.5544686,0,
Pristipomoides_macrophthalmus,0.0238264758508652,5.0677,0.58135,0.021929,21.492,0.3683,143700,0.0194787952184403,5.18253641029049,0.567855866510067,0.021929,21.0100954061754,0.384852933443675,149726.425037684,0,2,1000,26.4427368,0,
Pristipomoides_sieboldii,0.0281799577498993,10.5537,0.48335,0.026598,27.3699,0.2629,1362000,0.0243416332161528,10.1315506168881,0.525983115761508,0.0321002194510753,22.9583976083123,0.330421450119214,1496706.8524175,0,5,2500,79.9538179,0,
Pristipomoides_zonatus,0.0941425629588105,5.5335,0.75603,0.024321,123.6166,0.05226,112000,0.0688841493409483,6.71000284487814,0.729874684332051,0.0277804415449932,81.2786214549581,0.0774675652219191,135510.008342759,0,11,5500,243.6278839,0,
Pseudocaranx_dentex,0.0157781081633419,8.9831,0.99048,0.020311,18.1335,0.009659,12090,0.0134973576313047,8.9636525057775,0.991028724151891,0.0208339991670605,19.6327540944144,0.00874438110637871,12273.0466437079,0,2,1000,36.3592352,0,
Rastrelliger_faughni,0.0874709267610193,1.4896,0.98746,0.029135,52.5257,0.01747,661.1,0.0298184098861972,0.975825111146842,0.973557383142376,0.0229722730145821,26.5719532374419,0.0518712221395669,2274.03129831465,0,6,3000,89.6530898,0,
Sarda_chiliensis,0.0326242143745457,3.0063,0.97511,0.021322,23.4092,0.0453,141200,0.00653057188342874,3.06765048196591,0.970977014651041,0.0212800885742788,20.8762565351995,0.056486385757224,202229.460554739,0,3,1500,53.237342,0,
Sceloporus_orcutti,0.111253895459346,2.4532,0.72188,0.028396,231.0453,1859,113100,0.111194600256569,2.49911489033967,0.715863991422692,0.0292447466712676,216.336518400131,1988.32620281597,116684.945962335,0,1,500,11.4138523,0,
Scorpaena_guttata,0.0122671913918335,9.5927,0.93805,0.027789,15.7791,0.2853,43840,0.0103846483387657,9.36116938582144,0.945991033661514,0.027789,17.6330658058145,0.228826057516104,39142.4031922086,0,2,1000,35.2939571,0,
Setipinna_phasa,0.0860855621320928,5.0691,0.91752,0.015961,8.6529,0.1503,16090,0.0213756810861603,5.71145855086124,0.931484710854812,0.0156487738768765,12.0982955269637,0.0983901388189745,8271.5640197371,0,5,2500,83.6164375,0,
Siganus_luridus,0.144751949405501,0.85507,0.73685,0.013516,11.8223,0.1547,75530,0.0988488528632112,0.77004156728065,0.77795553377824,0.0126424378841982,13.8962606787527,0.116707085439234,83098.3579287765,0,8,4000,180.7446292,0,
Sotalia_guianensis,0.0134403513784605,29.0477,0.89851,0.020359,16.7373,971800,15710000,0.00877778978949549,29.0062990958282,0.857712733872757,0.0218749380271655,17.5284069813871,1795826.16845989,25819068.5780662,0,6,3000,259.271111,0,
Stegastes_acapulcoensis,3.95266534740347,3.0678,0.76036,0.023992,22.6171,0.4757,2725,0.0372863754196024,3.07482535010442,0.770762005018175,0.023992,23.4079545232186,0.440110480329564,2833.70841509845,0,3,1500,82.1736005,0,
Stegastes_arcifrons,0.0299613618665067,2.4114,0.527,0.023992,26.0976,1.127,7413,0.0271187990287768,2.42123569011665,0.515892449748317,0.023992,25.4506205943473,1.19214339818022,8282.38269293804,0,3,1500,59.401789,0,
Stegastes_beebei,0.0344121596985538,2.5097,0.61112,0.023992,20.7677,0.9772,5625,0.0265006745808631,2.50113278660636,0.615239862350523,0.023992,20.4644448255279,0.955819924591621,6244.78807587485,0,2,1000,41.2645192,0,
Stegastes_flavilatus,0.0677087427641499,1.5865,0.98205,0.023992,26.1163,0.03634,541.8,0.0640290734085065,1.59911637503347,0.98217731237843,0.023992,26.0210758365325,0.0356120688801604,590.380717919851,0,3,1500,80.0727301,0,
Stegastes_fuscus,0.232124573851762,2.5842,0.38127,0.017569,11.0206,2.105,25190,0.229235225400243,2.40611473921246,0.390032289952198,0.0186719859782071,10.8884395052826,2.20845937814562,26773.9076534165,0,3,1500,56.0559781,0,
Stegastes_planifrons,0.0693509305835821,2.5576,0.43812,0.022752,14.7246,1.894,23680,0.0619397570934286,2.33424356250649,0.503642860821936,0.0198411076150027,16.4062187429638,1.41538485630849,19452.437768789,0,4,2000,72.3195614,0,
Stegastes_rectifraenum,0.0748149113623904,2.5506,0.63709,0.019568,44.2026,0.4789,3704,0.0727021444509362,2.55166965037649,0.638629478199605,0.0196505075815783,44.902992765602,0.478840358706817,3864.97601450454,0,3,1500,56.5026102,0,
Stigmatogobius_pleurostigma,0.0738586245500375,1.1277,0.93763,0.021394,77.3066,0.01201,283.5,0.073858570974692,1.12768847155358,0.937625357971667,0.0213942622899873,77.3066191797318,0.012009054387214,283.477868685627,1,1,385,10.8339614,0,
Strangomera_bentincki,0.111398943632213,2.9408,0.97952,0.03352,184.1473,0.02221,466.8,0.0274483602248111,3.01601006971382,0.931035618116949,0.03352,19.2423486537303,0.249267226932501,3258.66341092365,0,13,6500,159.2192438,0,
Teredo_navalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,Maximum execution time exceeded
Thymallus_baicalensis,0.18791277032392,6.7022,0.88836,0.082396,27.3504,2.037,16440,0.187909059077884,6.70739595615342,0.888772779352438,0.0823290107525374,27.3654321157318,2.02375363105742,16347.6535526422,0,1,500,15.6916659,0,
Thymallus_nigrescens,0.188732515028213,8.8258,0.88769,0.088817,15.9236,2.26,17700,0.188732497759361,8.82579466441442,0.887693661864338,0.0888169742925169,15.9236575784317,2.25999737758404,17700.312837616,0,1,500,14.8230657,0,
Trachurus_indicus,0.0738191137759636,6.5038,0.89165,0.019496,17.1432,0.1396,5924,0.00970984731117285,5.61625302715277,0.880181016836585,0.0204798387048432,19.399725838902,0.16142535633504,6943.9652176326,0,4,2000,67.9395195,0,
Trachurus_lathami,0.0180180173698302,6.5038,0.89165,0.019496,17.1432,0.1396,5924,0.0176932626968946,6.30630177427361,0.890642089415375,0.0195613586898921,17.1469533022318,0.143802271353277,6309.87033763944,0,2,1000,38.3826829,0,
Trachurus_murphyi,0.244925831923874,9.8578,0.91321,0.026335,28.3042,0.07312,283100,0.00347303556331002,5.3088611838564,0.742898164765739,0.0212421911715556,19.4665789495947,0.392139167906742,504006.334721412,0,8,4000,103.4223711,0,
Trachurus_novaezelandiae,0.130478818421655,4.0536,0.87936,0.035649,41.3009,0.1744,69960,0.119169045225097,3.74545546547384,0.873812206895672,0.027824930803922,44.7736251626082,0.1624604097275,76470.7032348735,0,3,1500,71.8085519,0,
Trachurus_picturatus,0.00684014049349388,5.6363,0.65238,0.020121,19.295,0.5179,162700,0.00523071123165137,5.70841077314924,0.650908816331466,0.0205107148982754,19.0669705660111,0.526620156620806,172008.388730513,0,2,1000,37.2832048,0,
Trimma_benjamini,0.103207321740291,0.46774,0.9,0.020616,73.5921,0.1216,9.547,0.103207318059475,0.467737641564269,0.9,0.020615990009154,73.5921377668737,0.121598179661744,9.54734870857448,1,1,294,10.9575835,0,
Trimma_nasa,0.0948171064668418,0.33012,0.9,0.02,114.0317,0.1219,5.258,0.0948154850511775,0.330136732708001,0.9,0.0200000000051118,114.312302728865,0.121861694783056,5.2567867536979,0,1,500,17.0320127,0,
Trypauchen_vagina,0.0107472350488741,3.0209,0.89191,0.02,13.9902,0.1205,9533,0.0106474669260804,3.02395950539042,0.894952818824008,0.0200000489748736,14.1181775048636,0.115949277746661,9262.6233964699,0,1,500,11.2790021,0,
Valenciennea_muralis,0.17267858324282,2.4108,0.9,0.020152,37.117,0.08039,427.7,0.17267857229388,2.41075755858817,0.9,0.0201524481824612,37.1169902438636,0.0803941080371706,427.673424769537,1,1,370,13.9331308,0,
Valenciennea_strigata,1.14775458845747,2.4967,0.9,0.02,98.9472,0.04323,1105,1.14775347522963,2.49636686055215,0.9,0.0200000000334967,98.9624407099049,0.0432316638663159,1106.59879746331,0,1,500,9.8422688,0,
Variola_louti,0.162429926383986,7.0126,0.97416,0.016001,18.8394,0.01148,385800,0.161332426750784,6.94207579358589,0.972047710681639,0.0161317396657537,18.2101375005004,0.0128242990766862,416689.203358041,0,2,1000,40.8366898,0,
